BuildingIndex,Year,Month,Day,Hour,Quarter,P1(Day in a week),P2(Holiday or not),Charge/Discharge[kwh],
1,2018,07,03,10,1,0,0,0.007924,
1,2018,07,03,10,2,0,0,0.007924,
1,2018,07,03,10,3,0,0,0.007924,
1,2018,07,03,11,0,0,0,0.007924,
1,2018,07,03,11,1,0,0,0.007924,
1,2018,07,03,11,2,0,0,0.007924,
1,2018,07,03,11,3,0,0,0.007924,
1,2018,07,03,12,0,0,0,0.007924,
1,2018,07,03,12,1,0,0,0.007924,
1,2018,07,03,12,2,0,0,0.007924,
1,2018,07,03,12,3,0,0,0.007924,
1,2018,07,03,13,0,0,0,0.007924,
1,2018,07,03,13,1,0,0,0.007924,
1,2018,07,03,13,2,0,0,0.007924,
1,2018,07,03,13,3,0,0,0.007924,
1,2018,07,03,14,0,0,0,0.007924,
1,2018,07,03,14,1,0,0,0.007924,
1,2018,07,03,14,2,0,0,0.007924,
1,2018,07,03,14,3,0,0,0.007924,
1,2018,07,03,15,0,0,0,0.007924,
1,2018,07,03,15,1,0,0,0.007924,
1,2018,07,03,15,2,0,0,0.007924,
1,2018,07,03,15,3,0,0,0.007924,
1,2018,07,03,16,0,0,0,0.007924,
1,2018,07,03,16,1,0,0,0.007924,
1,2018,07,03,16,2,0,0,0.007924,
1,2018,07,03,16,3,0,0,0.007924,
1,2018,07,03,17,0,0,0,0.007924,
1,2018,07,03,17,1,0,0,0.007924,
1,2018,07,03,17,2,0,0,0.007924,
1,2018,07,03,17,3,0,0,0.007924,
1,2018,07,03,18,0,0,0,0.007924,
1,2018,07,03,18,1,0,0,0.007924,
1,2018,07,03,18,2,0,0,0.007924,
1,2018,07,03,18,3,0,0,0.007924,
1,2018,07,03,19,0,0,0,0.007924,
1,2018,07,03,19,1,0,0,0.007924,
1,2018,07,03,19,2,0,0,0.007924,
1,2018,07,03,19,3,0,0,0.007924,
1,2018,07,03,20,0,0,0,0.007924,
1,2018,07,03,20,1,0,0,0.007924,
1,2018,07,03,20,2,0,0,0.007924,
1,2018,07,03,20,3,0,0,0.007924,
1,2018,07,03,21,0,0,0,0.007924,
1,2018,07,03,21,1,0,0,0.007924,
1,2018,07,03,21,2,0,0,0.007924,
1,2018,07,03,21,3,0,0,0.007924,
1,2018,07,03,22,0,0,0,0.007924,
1,2018,07,03,22,1,0,0,0.007924,
1,2018,07,03,22,2,0,0,0.007924,
1,2018,07,03,22,3,0,0,0.007924,
1,2018,07,03,23,0,0,0,0.007924,
1,2018,07,03,23,1,0,0,0.007924,
1,2018,07,03,23,2,0,0,0.007924,
1,2018,07,03,23,3,0,0,0.007924,
1,2018,07,04,00,0,0,0,0.007924,
1,2018,07,04,00,1,0,0,0.007924,
1,2018,07,04,00,2,0,0,0.007924,
1,2018,07,04,00,3,0,0,0.007924,
1,2018,07,04,01,0,0,0,0.007924,
1,2018,07,04,01,1,0,0,0.007924,
1,2018,07,04,01,2,0,0,0.007924,
1,2018,07,04,01,3,0,0,0.007924,
1,2018,07,04,02,0,0,0,0.007924,
1,2018,07,04,02,1,0,0,0.007924,
1,2018,07,04,02,2,0,0,0.007924,
1,2018,07,04,02,3,0,0,0.007924,
1,2018,07,04,03,0,0,0,0.007924,
1,2018,07,04,03,1,0,0,0.007924,
1,2018,07,04,03,2,0,0,0.007924,
1,2018,07,04,03,3,0,0,0.007924,
1,2018,07,04,04,0,0,0,0.007924,
1,2018,07,04,04,1,0,0,0.007924,
1,2018,07,04,04,2,0,0,0.007924,
1,2018,07,04,04,3,0,0,0.007924,
1,2018,07,04,05,0,0,0,0.007924,
1,2018,07,04,05,1,0,0,0.007924,
1,2018,07,04,05,2,0,0,0.007924,
1,2018,07,04,05,3,0,0,0.007924,
1,2018,07,04,06,0,0,0,0.007924,
1,2018,07,04,06,1,0,0,0.007924,
1,2018,07,04,06,2,0,0,0.007924,
1,2018,07,04,06,3,0,0,0.007924,
1,2018,07,04,07,0,0,0,0.007924,
1,2018,07,04,07,1,0,0,0.007924,
1,2018,07,04,07,2,0,0,0.007924,
1,2018,07,04,07,3,0,0,0.007924,
1,2018,07,04,08,0,0,0,0.007924,
1,2018,07,04,08,1,0,0,0.007924,
1,2018,07,04,08,2,0,0,0.007924,
1,2018,07,04,08,3,0,0,0.007924,
1,2018,07,04,09,0,0,0,0.007924,
1,2018,07,04,09,1,0,0,0.007924,
1,2018,07,04,09,2,0,0,0.007924,
1,2018,07,04,09,3,0,0,0.007924,
1,2018,07,04,10,0,0,0,0.007924,
1,2018,07,04,10,1,0,0,0.007924,
1,2018,07,04,10,2,0,0,0.007924,
1,2018,07,04,10,3,0,0,0.007924,
1,2018,07,04,11,0,0,0,0.007924,
1,2018,07,04,11,1,0,0,0.007924,
1,2018,07,04,11,2,0,0,0.007924,
1,2018,07,04,11,3,0,0,0.007924,
1,2018,07,04,12,0,0,0,0.007924,
1,2018,07,04,12,1,0,0,0.007924,
1,2018,07,04,12,2,0,0,0.007924,
1,2018,07,04,12,3,0,0,0.007924,
1,2018,07,04,13,0,0,0,0.007924,
1,2018,07,04,13,1,0,0,0.007924,
1,2018,07,04,13,2,0,0,0.007924,
1,2018,07,04,13,3,0,0,0.007924,
1,2018,07,04,14,0,0,0,0.007924,
1,2018,07,04,14,1,0,0,0.007924,
1,2018,07,04,14,2,0,0,0.007924,
1,2018,07,04,14,3,0,0,0.007924,
1,2018,07,04,15,0,0,0,0.007924,
1,2018,07,04,15,1,0,0,0.007924,
1,2018,07,04,15,2,0,0,0.007924,
1,2018,07,04,15,3,0,0,0.007924,
1,2018,07,04,16,0,0,0,0.007924,
1,2018,07,04,16,1,0,0,0.007924,
1,2018,07,04,16,2,0,0,0.007924,
1,2018,07,04,16,3,0,0,0.007924,
1,2018,07,04,17,0,0,0,0.007924,
1,2018,07,04,17,1,0,0,0.007924,
1,2018,07,04,17,2,0,0,0.007924,
1,2018,07,04,17,3,0,0,0.007924,
1,2018,07,04,18,0,0,0,0.007924,
1,2018,07,04,18,1,0,0,0.007924,
1,2018,07,04,18,2,0,0,0.007924,
1,2018,07,04,18,3,0,0,0.007924,
1,2018,07,04,19,0,0,0,0.007924,
1,2018,07,04,19,1,0,0,0.007924,
1,2018,07,04,19,2,0,0,0.007924,
1,2018,07,04,19,3,0,0,0.007924,
1,2018,07,04,20,0,0,0,0.007924,
1,2018,07,04,20,1,0,0,0.007924,
1,2018,07,04,20,2,0,0,0.007924,
1,2018,07,04,20,3,0,0,0.007924,
1,2018,07,04,21,0,0,0,0.007924,
1,2018,07,04,21,1,0,0,0.007924,
1,2018,07,04,21,2,0,0,0.007924,
1,2018,07,04,21,3,0,0,0.007924,
1,2018,07,04,22,0,0,0,0.007924,
1,2018,07,04,22,1,0,0,0.007924,
1,2018,07,04,22,2,0,0,0.007924,
1,2018,07,04,22,3,0,0,0.007924,
1,2018,07,04,23,0,0,0,0.007924,
1,2018,07,04,23,1,0,0,0.007924,
1,2018,07,04,23,2,0,0,0.007924,
1,2018,07,04,23,3,0,0,0.007924,
1,2018,07,05,00,0,0,0,0.007924,
1,2018,07,05,00,1,0,0,0.007924,
1,2018,07,05,00,2,0,0,0.007924,
1,2018,07,05,00,3,0,0,0.007924,
1,2018,07,05,01,0,0,0,0.007924,
1,2018,07,05,01,1,0,0,0.007924,
1,2018,07,05,01,2,0,0,0.007924,
1,2018,07,05,01,3,0,0,0.007924,
1,2018,07,05,02,0,0,0,0.007924,
1,2018,07,05,02,1,0,0,0.007924,
1,2018,07,05,02,2,0,0,0.007924,
1,2018,07,05,02,3,0,0,0.007924,
1,2018,07,05,03,0,0,0,0.007924,
1,2018,07,05,03,1,0,0,0.007924,
1,2018,07,05,03,2,0,0,0.007924,
1,2018,07,05,03,3,0,0,0.007924,
1,2018,07,05,04,0,0,0,0.007924,
1,2018,07,05,04,1,0,0,0.007924,
1,2018,07,05,04,2,0,0,0.007924,
1,2018,07,05,04,3,0,0,0.007924,
1,2018,07,05,05,0,0,0,0.007924,
1,2018,07,05,05,1,0,0,0.007924,
1,2018,07,05,05,2,0,0,0.007924,
1,2018,07,05,05,3,0,0,0.007924,
1,2018,07,05,06,0,0,0,0.007924,
1,2018,07,05,06,1,0,0,0.007924,
1,2018,07,05,06,2,0,0,0.007924,
1,2018,07,05,06,3,0,0,0.007924,
1,2018,07,05,07,0,0,0,0.007924,
1,2018,07,05,07,1,0,0,0.007924,
1,2018,07,05,07,2,0,0,0.007924,
1,2018,07,05,07,3,0,0,0.007924,
1,2018,07,05,08,0,0,0,0.007924,
1,2018,07,05,08,1,0,0,0.007924,
1,2018,07,05,08,2,0,0,0.007924,
1,2018,07,05,08,3,0,0,0.007924,
1,2018,07,05,09,0,0,0,0.007924,
1,2018,07,05,09,1,0,0,0.007924,
1,2018,07,05,09,2,0,0,0.007924,
1,2018,07,05,09,3,0,0,0.007924,
1,2018,07,05,10,0,0,0,0.007924,
1,2018,07,05,10,1,0,0,0.007924,
1,2018,07,05,10,2,0,0,0.007924,
1,2018,07,05,10,3,0,0,0.007924,
1,2018,07,05,11,0,0,0,0.007924,
1,2018,07,05,11,1,0,0,0.007924,
1,2018,07,05,11,2,0,0,0.007924,
1,2018,07,05,11,3,0,0,0.007924,
1,2018,07,05,12,0,0,0,0.007924,
1,2018,07,05,12,1,0,0,0.007924,
1,2018,07,05,12,2,0,0,0.007924,
1,2018,07,05,12,3,0,0,0.007924,
1,2018,07,05,13,0,0,0,0.007924,
1,2018,07,05,13,1,0,0,0.007924,
1,2018,07,05,13,2,0,0,0.007924,
1,2018,07,05,13,3,0,0,0.007924,
1,2018,07,05,14,0,0,0,0.007924,
1,2018,07,05,14,1,0,0,0.007924,
1,2018,07,05,14,2,0,0,0.007924,
1,2018,07,05,14,3,0,0,0.007924,
1,2018,07,05,15,0,0,0,0.007924,
1,2018,07,05,15,1,0,0,0.007924,
1,2018,07,05,15,2,0,0,0.007924,
1,2018,07,05,15,3,0,0,0.007924,
1,2018,07,05,16,0,0,0,0.007924,
1,2018,07,05,16,1,0,0,0.007924,
1,2018,07,05,16,2,0,0,0.007924,
1,2018,07,05,16,3,0,0,0.007924,
1,2018,07,05,17,0,0,0,0.007924,
1,2018,07,05,17,1,0,0,0.007924,
1,2018,07,05,17,2,0,0,0.007924,
1,2018,07,05,17,3,0,0,0.007924,
1,2018,07,05,18,0,0,0,0.007924,
1,2018,07,05,18,1,0,0,0.007924,
1,2018,07,05,18,2,0,0,0.007924,
1,2018,07,05,18,3,0,0,0.007924,
1,2018,07,05,19,0,0,0,0.007924,
1,2018,07,05,19,1,0,0,0.007924,
1,2018,07,05,19,2,0,0,0.007924,
1,2018,07,05,19,3,0,0,0.007924,
1,2018,07,05,20,0,0,0,0.007924,
1,2018,07,05,20,1,0,0,0.007924,
1,2018,07,05,20,2,0,0,0.007924,
1,2018,07,05,20,3,0,0,0.007924,
1,2018,07,05,21,0,0,0,0.007924,
1,2018,07,05,21,1,0,0,0.007924,
1,2018,07,05,21,2,0,0,0.007924,
1,2018,07,05,21,3,0,0,0.007924,
1,2018,07,05,22,0,0,0,0.007924,
1,2018,07,05,22,1,0,0,0.007924,
1,2018,07,05,22,2,0,0,0.007924,
1,2018,07,05,22,3,0,0,0.007924,
1,2018,07,05,23,0,0,0,0.007924,
1,2018,07,05,23,1,0,0,0.007924,
1,2018,07,05,23,2,0,0,0.007924,
1,2018,07,05,23,3,0,0,0.007924,
1,2018,07,06,00,0,0,0,0.007924,
1,2018,07,06,00,1,0,0,0.007924,
1,2018,07,06,00,2,0,0,0.007924,
1,2018,07,06,00,3,0,0,0.007924,
1,2018,07,06,01,0,0,0,0.007924,
1,2018,07,06,01,1,0,0,0.007924,
1,2018,07,06,01,2,0,0,0.007924,
1,2018,07,06,01,3,0,0,0.007924,
1,2018,07,06,02,0,0,0,0.007924,
1,2018,07,06,02,1,0,0,0.007924,
1,2018,07,06,02,2,0,0,0.007924,
1,2018,07,06,02,3,0,0,0.007924,
1,2018,07,06,03,0,0,0,0.007924,
1,2018,07,06,03,1,0,0,0.007924,
1,2018,07,06,03,2,0,0,0.007924,
1,2018,07,06,03,3,0,0,0.007924,
1,2018,07,06,04,0,0,0,0.007924,
1,2018,07,06,04,1,0,0,0.007924,
1,2018,07,06,04,2,0,0,0.007924,
1,2018,07,06,04,3,0,0,0.007924,
1,2018,07,06,05,0,0,0,0.007924,
1,2018,07,06,05,1,0,0,0.007924,
1,2018,07,06,05,2,0,0,0.007924,
1,2018,07,06,05,3,0,0,0.007924,
1,2018,07,06,06,0,0,0,0.007924,
1,2018,07,06,06,1,0,0,0.007924,
1,2018,07,06,06,2,0,0,0.007924,
1,2018,07,06,06,3,0,0,0.007924,
1,2018,07,06,07,0,0,0,0.007924,
1,2018,07,06,07,1,0,0,0.007924,
1,2018,07,06,07,2,0,0,0.007924,
1,2018,07,06,07,3,0,0,0.007924,
1,2018,07,06,08,0,0,0,0.007924,
1,2018,07,06,08,1,0,0,0.007924,
1,2018,07,06,08,2,0,0,0.007924,
1,2018,07,06,08,3,0,0,0.007924,
1,2018,07,06,09,0,0,0,0.007924,
1,2018,07,06,09,1,0,0,0.007924,
1,2018,07,06,09,2,0,0,0.007924,
1,2018,07,06,09,3,0,0,0.007924,
1,2018,07,06,10,0,0,0,0.007924,
1,2018,07,06,10,1,0,0,0.007924,
1,2018,07,06,10,2,0,0,0.007924,
1,2018,07,06,10,3,0,0,0.007924,
1,2018,07,06,11,0,0,0,0.007924,
1,2018,07,06,11,1,0,0,0.007924,
1,2018,07,06,11,2,0,0,0.007924,
1,2018,07,06,11,3,0,0,0.007924,
1,2018,07,06,12,0,0,0,0.007924,
1,2018,07,06,12,1,0,0,0.007924,
1,2018,07,06,12,2,0,0,0.007924,
1,2018,07,06,12,3,0,0,0.007924,
1,2018,07,06,13,0,0,0,0.007924,
1,2018,07,06,13,1,0,0,0.007924,
1,2018,07,06,13,2,0,0,0.007924,
1,2018,07,06,13,3,0,0,0.007924,
1,2018,07,06,14,0,0,0,0.007924,
1,2018,07,06,14,1,0,0,0.007924,
1,2018,07,06,14,2,0,0,0.007924,
1,2018,07,06,14,3,0,0,0.007924,
1,2018,07,06,15,0,0,0,0.007924,
1,2018,07,06,15,1,0,0,0.007924,
1,2018,07,06,15,2,0,0,0.007924,
1,2018,07,06,15,3,0,0,0.007924,
1,2018,07,06,16,0,0,0,0.007924,
1,2018,07,06,16,1,0,0,0.007924,
1,2018,07,06,16,2,0,0,0.007924,
1,2018,07,06,16,3,0,0,0.007924,
1,2018,07,06,17,0,0,0,0.007924,
1,2018,07,06,17,1,0,0,0.007924,
1,2018,07,06,17,2,0,0,0.007924,
1,2018,07,06,17,3,0,0,0.007924,
1,2018,07,06,18,0,0,0,0.007924,
1,2018,07,06,18,1,0,0,0.007924,
1,2018,07,06,18,2,0,0,0.007924,
1,2018,07,06,18,3,0,0,0.007924,
1,2018,07,06,19,0,0,0,0.007924,
1,2018,07,06,19,1,0,0,0.007924,
1,2018,07,06,19,2,0,0,0.007924,
1,2018,07,06,19,3,0,0,0.007924,
1,2018,07,06,20,0,0,0,0.007924,
1,2018,07,06,20,1,0,0,0.007924,
1,2018,07,06,20,2,0,0,0.007924,
1,2018,07,06,20,3,0,0,0.007924,
1,2018,07,06,21,0,0,0,0.007924,
1,2018,07,06,21,1,0,0,0.007924,
1,2018,07,06,21,2,0,0,0.007924,
1,2018,07,06,21,3,0,0,0.007924,
1,2018,07,06,22,0,0,0,0.007924,
1,2018,07,06,22,1,0,0,0.007924,
1,2018,07,06,22,2,0,0,0.007924,
1,2018,07,06,22,3,0,0,0.007924,
1,2018,07,06,23,0,0,0,0.007924,
1,2018,07,06,23,1,0,0,0.007924,
1,2018,07,06,23,2,0,0,0.007924,
1,2018,07,06,23,3,0,0,0.007924,
1,2018,07,07,00,0,0,0,0.007924,
1,2018,07,07,00,1,0,0,0.007924,
1,2018,07,07,00,2,0,0,0.007924,
1,2018,07,07,00,3,0,0,0.007924,
1,2018,07,07,01,0,0,0,0.007924,
1,2018,07,07,01,1,0,0,0.007924,
1,2018,07,07,01,2,0,0,0.007924,
1,2018,07,07,01,3,0,0,0.007924,
1,2018,07,07,02,0,0,0,0.007924,
1,2018,07,07,02,1,0,0,0.007924,
1,2018,07,07,02,2,0,0,0.007924,
1,2018,07,07,02,3,0,0,0.007924,
1,2018,07,07,03,0,0,0,0.007924,
1,2018,07,07,03,1,0,0,0.007924,
1,2018,07,07,03,2,0,0,0.007924,
1,2018,07,07,03,3,0,0,0.007924,
1,2018,07,07,04,0,0,0,0.007924,
1,2018,07,07,04,1,0,0,0.007924,
1,2018,07,07,04,2,0,0,0.007924,
1,2018,07,07,04,3,0,0,0.007924,
1,2018,07,07,05,0,0,0,0.007924,
1,2018,07,07,05,1,0,0,0.007924,
1,2018,07,07,05,2,0,0,0.007924,
1,2018,07,07,05,3,0,0,0.007924,
1,2018,07,07,06,0,0,0,0.007924,
1,2018,07,07,06,1,0,0,0.007924,
1,2018,07,07,06,2,0,0,0.007924,
1,2018,07,07,06,3,0,0,0.007924,
1,2018,07,07,07,0,0,0,0.007924,
1,2018,07,07,07,1,0,0,0.007924,
1,2018,07,07,07,2,0,0,0.007924,
1,2018,07,07,07,3,0,0,0.007924,
1,2018,07,07,08,0,0,0,0.007924,
1,2018,07,07,08,1,0,0,0.007924,
1,2018,07,07,08,2,0,0,0.007924,
1,2018,07,07,08,3,0,0,0.007924,
1,2018,07,07,09,0,0,0,0.007924,
1,2018,07,07,09,1,0,0,0.007924,
1,2018,07,07,09,2,0,0,0.007924,
1,2018,07,07,09,3,0,0,0.007924,
1,2018,07,07,10,0,0,0,0.007924,
1,2018,07,07,10,1,0,0,0.007924,
1,2018,07,07,10,2,0,0,0.007924,
1,2018,07,07,10,3,0,0,0.007924,
1,2018,07,07,11,0,0,0,0.007924,
1,2018,07,07,11,1,0,0,0.007924,
1,2018,07,07,11,2,0,0,0.007924,
1,2018,07,07,11,3,0,0,0.007924,
1,2018,07,07,12,0,0,0,0.007924,
1,2018,07,07,12,1,0,0,0.007924,
1,2018,07,07,12,2,0,0,0.007924,
1,2018,07,07,12,3,0,0,0.007924,
1,2018,07,07,13,0,0,0,0.007924,
1,2018,07,07,13,1,0,0,0.007924,
1,2018,07,07,13,2,0,0,0.007924,
1,2018,07,07,13,3,0,0,0.007924,
1,2018,07,07,14,0,0,0,0.007924,
1,2018,07,07,14,1,0,0,0.007924,
1,2018,07,07,14,2,0,0,0.007924,
1,2018,07,07,14,3,0,0,0.007924,
1,2018,07,07,15,0,0,0,0.007924,
1,2018,07,07,15,1,0,0,0.007924,
1,2018,07,07,15,2,0,0,0.007924,
1,2018,07,07,15,3,0,0,0.007924,
1,2018,07,07,16,0,0,0,0.007924,
1,2018,07,07,16,1,0,0,0.007924,
1,2018,07,07,16,2,0,0,0.007924,
1,2018,07,07,16,3,0,0,0.007924,
1,2018,07,07,17,0,0,0,0.007924,
1,2018,07,07,17,1,0,0,0.007924,
1,2018,07,07,17,2,0,0,0.007924,
1,2018,07,07,17,3,0,0,0.007924,
1,2018,07,07,18,0,0,0,0.007924,
1,2018,07,07,18,1,0,0,0.007924,
1,2018,07,07,18,2,0,0,0.007924,
1,2018,07,07,18,3,0,0,0.007924,
1,2018,07,07,19,0,0,0,0.007924,
1,2018,07,07,19,1,0,0,0.007924,
1,2018,07,07,19,2,0,0,0.007924,
1,2018,07,07,19,3,0,0,0.007924,
1,2018,07,07,20,0,0,0,0.007924,
1,2018,07,07,20,1,0,0,0.007924,
1,2018,07,07,20,2,0,0,0.007924,
1,2018,07,07,20,3,0,0,0.007924,
1,2018,07,07,21,0,0,0,0.007924,
1,2018,07,07,21,1,0,0,0.007924,
1,2018,07,07,21,2,0,0,0.007924,
1,2018,07,07,21,3,0,0,0.007924,
1,2018,07,07,22,0,0,0,0.007924,
1,2018,07,07,22,1,0,0,0.007924,
1,2018,07,07,22,2,0,0,0.007924,
1,2018,07,07,22,3,0,0,0.007924,
1,2018,07,07,23,0,0,0,0.007924,
1,2018,07,07,23,1,0,0,0.007924,
1,2018,07,07,23,2,0,0,0.007924,
1,2018,07,07,23,3,0,0,0.007924,
1,2018,07,08,00,0,0,0,0.007924,
1,2018,07,08,00,1,0,0,0.007924,
1,2018,07,08,00,2,0,0,0.007924,
1,2018,07,08,00,3,0,0,0.007924,
1,2018,07,08,01,0,0,0,0.007924,
1,2018,07,08,01,1,0,0,0.007924,
1,2018,07,08,01,2,0,0,0.007924,
1,2018,07,08,01,3,0,0,0.007924,
1,2018,07,08,02,0,0,0,0.007924,
1,2018,07,08,02,1,0,0,0.007924,
1,2018,07,08,02,2,0,0,0.007924,
1,2018,07,08,02,3,0,0,0.007924,
1,2018,07,08,03,0,0,0,0.007924,
1,2018,07,08,03,1,0,0,0.007924,
1,2018,07,08,03,2,0,0,0.007924,
1,2018,07,08,03,3,0,0,0.007924,
1,2018,07,08,04,0,0,0,0.007924,
1,2018,07,08,04,1,0,0,0.007924,
1,2018,07,08,04,2,0,0,0.007924,
1,2018,07,08,04,3,0,0,0.007924,
1,2018,07,08,05,0,0,0,0.007924,
1,2018,07,08,05,1,0,0,0.007924,
1,2018,07,08,05,2,0,0,0.007924,
1,2018,07,08,05,3,0,0,0.007924,
1,2018,07,08,06,0,0,0,0.007924,
1,2018,07,08,06,1,0,0,0.007924,
1,2018,07,08,06,2,0,0,0.007924,
1,2018,07,08,06,3,0,0,0.007924,
1,2018,07,08,07,0,0,0,0.007924,
1,2018,07,08,07,1,0,0,0.007924,
1,2018,07,08,07,2,0,0,0.007924,
1,2018,07,08,07,3,0,0,0.007924,
1,2018,07,08,08,0,0,0,0.007924,
1,2018,07,08,08,1,0,0,0.007924,
1,2018,07,08,08,2,0,0,0.007924,
1,2018,07,08,08,3,0,0,0.007924,
1,2018,07,08,09,0,0,0,0.007924,
1,2018,07,08,09,1,0,0,0.007924,
1,2018,07,08,09,2,0,0,0.007924,
1,2018,07,08,09,3,0,0,0.007924,
1,2018,07,08,10,0,0,0,0.007924,
1,2018,07,08,10,1,0,0,0.007924,
1,2018,07,08,10,2,0,0,0.007924,
1,2018,07,08,10,3,0,0,0.007924,
1,2018,07,08,11,0,0,0,0.007924,
1,2018,07,08,11,1,0,0,0.007924,
1,2018,07,08,11,2,0,0,0.007924,
1,2018,07,08,11,3,0,0,0.007924,
1,2018,07,08,12,0,0,0,0.007924,
1,2018,07,08,12,1,0,0,0.007924,
1,2018,07,08,12,2,0,0,0.007924,
1,2018,07,08,12,3,0,0,0.007924,
1,2018,07,08,13,0,0,0,0.007924,
1,2018,07,08,13,1,0,0,0.007924,
1,2018,07,08,13,2,0,0,0.007924,
1,2018,07,08,13,3,0,0,0.007924,
1,2018,07,08,14,0,0,0,0.007924,
1,2018,07,08,14,1,0,0,0.007924,
1,2018,07,08,14,2,0,0,0.007924,
1,2018,07,08,14,3,0,0,0.007924,
1,2018,07,08,15,0,0,0,0.007924,
1,2018,07,08,15,1,0,0,0.007924,
1,2018,07,08,15,2,0,0,0.007924,
1,2018,07,08,15,3,0,0,0.007924,
1,2018,07,08,16,0,0,0,0.007924,
1,2018,07,08,16,1,0,0,0.007924,
1,2018,07,08,16,2,0,0,0.007924,
1,2018,07,08,16,3,0,0,0.007924,
1,2018,07,08,17,0,0,0,0.007924,
1,2018,07,08,17,1,0,0,0.007924,
1,2018,07,08,17,2,0,0,0.007924,
1,2018,07,08,17,3,0,0,0.007924,
1,2018,07,08,18,0,0,0,0.007924,
1,2018,07,08,18,1,0,0,0.007924,
1,2018,07,08,18,2,0,0,0.007924,
1,2018,07,08,18,3,0,0,0.007924,
1,2018,07,08,19,0,0,0,0.007924,
1,2018,07,08,19,1,0,0,0.007924,
1,2018,07,08,19,2,0,0,0.007924,
1,2018,07,08,19,3,0,0,0.007924,
1,2018,07,08,20,0,0,0,0.007924,
1,2018,07,08,20,1,0,0,0.007924,
1,2018,07,08,20,2,0,0,0.007924,
1,2018,07,08,20,3,0,0,0.007924,
1,2018,07,08,21,0,0,0,0.007924,
1,2018,07,08,21,1,0,0,0.007924,
1,2018,07,08,21,2,0,0,0.007924,
1,2018,07,08,21,3,0,0,0.007924,
1,2018,07,08,22,0,0,0,0.007924,
1,2018,07,08,22,1,0,0,0.007924,
1,2018,07,08,22,2,0,0,0.007924,
1,2018,07,08,22,3,0,0,0.007924,
1,2018,07,08,23,0,0,0,0.007924,
1,2018,07,08,23,1,0,0,0.007924,
1,2018,07,08,23,2,0,0,0.007924,
1,2018,07,08,23,3,0,0,0.007924,
1,2018,07,09,00,0,0,0,0.007924,
1,2018,07,09,00,1,0,0,0.007924,
1,2018,07,09,00,2,0,0,0.007924,
1,2018,07,09,00,3,0,0,0.007924,
1,2018,07,09,01,0,0,0,0.007924,
1,2018,07,09,01,1,0,0,0.007924,
1,2018,07,09,01,2,0,0,0.007924,
1,2018,07,09,01,3,0,0,0.007924,
1,2018,07,09,02,0,0,0,0.007924,
1,2018,07,09,02,1,0,0,0.007924,
1,2018,07,09,02,2,0,0,0.007924,
1,2018,07,09,02,3,0,0,0.007924,
1,2018,07,09,03,0,0,0,0.007924,
1,2018,07,09,03,1,0,0,0.007924,
1,2018,07,09,03,2,0,0,0.007924,
1,2018,07,09,03,3,0,0,0.007924,
1,2018,07,09,04,0,0,0,0.007924,
1,2018,07,09,04,1,0,0,0.007924,
1,2018,07,09,04,2,0,0,0.007924,
1,2018,07,09,04,3,0,0,0.007924,
1,2018,07,09,05,0,0,0,0.007924,
1,2018,07,09,05,1,0,0,0.007924,
1,2018,07,09,05,2,0,0,0.007924,
1,2018,07,09,05,3,0,0,0.007924,
1,2018,07,09,06,0,0,0,0.007924,
1,2018,07,09,06,1,0,0,0.007924,
1,2018,07,09,06,2,0,0,0.007924,
1,2018,07,09,06,3,0,0,0.007924,
1,2018,07,09,07,0,0,0,0.001585,
